GEO.id,Id
HC01_MOE_VC83,Total; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Service occupations
HC02_EST_VC83,Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - OCCUPATION - Service occupations
HC02_MOE_VC83,Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Service occupations
HC03_EST_VC83,Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - OCCUPATION - Service occupations
HC03_MOE_VC83,Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Service occupations
HC04_EST_VC83,Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - OCCUPATION - Service occupations
HC04_MOE_VC83,Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Service occupations
HC01_EST_VC84,Total; Estimate; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC01_MOE_VC84,Total; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC02_EST_VC84,Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC02_MOE_VC84,Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC03_EST_VC84,Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC03_MOE_VC84,Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC04_EST_VC84,Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC04_MOE_VC84,Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Sales and office occupations
HC01_EST_VC85,"Total; Estimate; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC01_MOE_VC85,"Total; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC02_EST_VC85,"Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC02_MOE_VC85,"Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC03_EST_VC85,"Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC03_MOE_VC85,"Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC04_EST_VC85,"Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC04_MOE_VC85,"Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Farming, fishing, and forestry occupations"
HC01_EST_VC86,"Total; Estimate; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC01_MOE_VC86,"Total; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC02_EST_VC86,"Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC02_MOE_VC86,"Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC03_EST_VC86,"Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC03_MOE_VC86,"Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC04_EST_VC86,"Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC04_MOE_VC86,"Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Construction, extraction, maintenance, and repair occupations"
HC01_EST_VC87,"Total; Estimate; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC01_MOE_VC87,"Total; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC02_EST_VC87,"Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC02_MOE_VC87,"Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC03_EST_VC87,"Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC03_MOE_VC87,"Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC04_EST_VC87,"Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC04_MOE_VC87,"Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - OCCUPATION - Production, transportation, and material moving occupations"
HC01_EST_VC89,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC01_MOE_VC89,"Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC02_EST_VC89,"Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC02_MOE_VC89,"Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC03_EST_VC89,"Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC03_MOE_VC89,"Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC04_EST_VC89,"Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC04_MOE_VC89,"Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC01_EST_VC90,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC01_MOE_VC90,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC02_EST_VC90,Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC02_MOE_VC90,Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC03_EST_VC90,Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC03_MOE_VC90,Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC04_EST_VC90,Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - INDUSTRY - Construction
HC04_MOE_VC90,Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Construction
HC01_EST_VC91,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC01_MOE_VC91,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC02_EST_VC91,Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC02_MOE_VC91,Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC03_EST_VC91,Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC03_MOE_VC91,Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC04_EST_VC91,Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC04_MOE_VC91,Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Manufacturing
HC01_EST_VC92,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC01_MOE_VC92,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC02_EST_VC92,Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC02_MOE_VC92,Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC03_EST_VC92,Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC03_MOE_VC92,Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC04_EST_VC92,Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC04_MOE_VC92,Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Wholesale trade
HC01_EST_VC93,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC01_MOE_VC93,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC02_EST_VC93,Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC02_MOE_VC93,Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC03_EST_VC93,Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC03_MOE_VC93,Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC04_EST_VC93,Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC04_MOE_VC93,Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Retail trade
HC01_EST_VC94,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC01_MOE_VC94,"Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC02_EST_VC94,"Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC02_MOE_VC94,"Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC03_EST_VC94,"Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC03_MOE_VC94,"Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC04_EST_VC94,"Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC04_MOE_VC94,"Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Transportation and warehousing, and utilities"
HC01_EST_VC95,Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC01_MOE_VC95,Total; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC02_EST_VC95,Foreign born; Entered 2000 or later; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC02_MOE_VC95,Foreign born; Entered 2000 or later; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC03_EST_VC95,Foreign born; Entered 1990 to 1999; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC03_MOE_VC95,Foreign born; Entered 1990 to 1999; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC04_EST_VC95,Foreign born; Entered before 1990; Estimate; Civilian employed population 16 years and over - INDUSTRY - Information
HC04_MOE_VC95,Foreign born; Entered before 1990; Margin of Error; Civilian employed population 16 years and over - INDUSTRY - Information
HC01_EST_VC96,"Total; Estimate; Civilian employed population 16 years and over - INDUSTRY - Finance and insurance, and real estate and rental and leasing"
